header_capture_month,issuer_name,chip_indicator_uid,product_uid,description,purchase_txn_amt,purchase_txn_cnt
2016-05-01 00:00:00.000000000,CIBC,3,1,"Eating Places, Restaurants",205.99,6
2016-04-01 00:00:00.000000000,TD Canada Trust,9,1,"Grocery Stores, Supermarkets",5491851.33,279954
2018-01-01 00:00:00.000000000,Scotiabank,2,1,"Eating Places, Restaurants",35.56,7
2017-04-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Grocery Stores, Supermarkets",32.83,4
2016-03-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",236124.67,6658
2016-12-01 00:00:00.000000000,TD Canada Trust,9,1,"Drug Stores, Pharmacies",37503930.20,1732688
2016-08-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",1021893.23,28790
2016-07-01 00:00:00.000000000,Scotiabank,4,1,Fast Food Restaurants,234.17,24
2017-07-01 00:00:00.000000000,Royal Bank,9,1,"Fuel Dispenser, Automated",12737869.26,518114
2016-06-01 00:00:00.000000000,CIBC,2,1,Fast Food Restaurants,44.98,3
2017-12-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",404.84,8
2018-05-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",22304177.64,1055110
2016-12-01 00:00:00.000000000,TD Canada Trust,6,1,"Fuel Dispenser, Automated",0.00,0
2017-12-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",24689934.63,1056674
2018-10-01 00:00:00.000000000,TD Canada Trust,4,1,"Eating Places, Restaurants",183.81,5
2016-06-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Eating Places, Restaurants",79590.76,2669
2016-10-01 00:00:00.000000000,Scotiabank,4,1,"Fuel Dispenser, Automated",0.00,0
2018-11-01 00:00:00.000000000,BMO Bank of Montreal,6,1,"Fuel Dispenser, Automated",0.00,0
2017-07-01 00:00:00.000000000,CIBC,7,1,Hardware Stores,74053417.68,966489
2018-07-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",40.79,3
2016-09-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,4459578.30,431308
2017-04-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Fuel Dispenser, Automated",1856.04,54
2016-01-01 00:00:00.000000000,CIBC,3,1,Fast Food Restaurants,82.04,4
2018-07-01 00:00:00.000000000,Royal Bank,3,1,"Drug Stores, Pharmacies",63678.79,1573
2017-11-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",6815208.18,280184
2017-04-01 00:00:00.000000000,Scotiabank,9,1,"Fuel Dispenser, Automated",4220181.07,168622
2017-12-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,24649270.60,1471427
2016-06-01 00:00:00.000000000,TD Canada Trust,4,1,"Grocery Stores, Supermarkets",121252.65,3010
2017-09-01 00:00:00.000000000,Scotiabank,9,1,Fast Food Restaurants,19984942.77,1923997
2018-02-01 00:00:00.000000000,Royal Bank,7,1,"Drug Stores, Pharmacies",54485415.46,1240918
2017-01-01 00:00:00.000000000,Royal Bank,3,1,Hardware Stores,53813.41,641
2018-05-01 00:00:00.000000000,Royal Bank,5,1,"Fuel Dispenser, Automated",7540.21,165
2016-12-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Eating Places, Restaurants",1173373.69,76879
2016-03-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Drug Stores, Pharmacies",111720.24,3288
2018-01-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Fuel Dispenser, Automated",0.00,0
2016-07-01 00:00:00.000000000,Scotiabank,2,1,"Drug Stores, Pharmacies",192.02,1
2016-03-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",61731038.01,1892684
2017-11-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",45384322.03,1063314
2016-05-01 00:00:00.000000000,CIBC,3,1,"Grocery Stores, Supermarkets",323.12,12
2018-11-01 00:00:00.000000000,CIBC,3,1,"Fuel Dispenser, Automated",0.00,0
2017-04-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",7694527.72,338379
2017-01-01 00:00:00.000000000,CIBC,2,1,"Drug Stores, Pharmacies",66.41,1
2017-11-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,356.05,28
2017-07-01 00:00:00.000000000,CIBC,5,1,Fast Food Restaurants,128907.56,10371
2019-01-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Hardware Stores,29397503.25,336540
2017-02-01 00:00:00.000000000,Scotiabank,7,1,"Eating Places, Restaurants",35804855.90,1039718
2016-09-01 00:00:00.000000000,TD Canada Trust,9,1,"Eating Places, Restaurants",4718134.56,383778
2016-05-01 00:00:00.000000000,TD Canada Trust,4,1,"Eating Places, Restaurants",60469.69,1732
2018-04-01 00:00:00.000000000,Royal Bank,4,1,Fast Food Restaurants,0.25,1
2018-05-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Hardware Stores,91.46,2
2018-06-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",11490212.27,498238
2017-08-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Eating Places, Restaurants",2973922.37,181450
2016-07-01 00:00:00.000000000,CIBC,7,1,Hardware Stores,74837062.60,1102597
2016-10-01 00:00:00.000000000,Royal Bank,3,1,"Eating Places, Restaurants",65886.36,1972
2018-11-01 00:00:00.000000000,Royal Bank,2,1,"Grocery Stores, Supermarkets",587.65,13
2017-02-01 00:00:00.000000000,TD Canada Trust,5,1,"Fuel Dispenser, Automated",3838.07,126
2018-02-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Fuel Dispenser, Automated",2847.56,72
2016-02-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",70212708.20,2121880
2016-03-01 00:00:00.000000000,TD Canada Trust,7,1,"Drug Stores, Pharmacies",97788145.86,2742172
2016-12-01 00:00:00.000000000,Royal Bank,5,1,"Eating Places, Restaurants",487012.82,6664
2017-04-01 00:00:00.000000000,CIBC,7,1,Fast Food Restaurants,25946249.77,1993385
2017-05-01 00:00:00.000000000,CIBC,5,1,"Fuel Dispenser, Automated",3634.93,112
2016-05-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Fast Food Restaurants,132.36,7
2017-11-01 00:00:00.000000000,Scotiabank,9,1,"Grocery Stores, Supermarkets",8809561.67,384255
2016-04-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",82188113.34,2303862
2018-01-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Fuel Dispenser, Automated",169.87,53
2016-03-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Drug Stores, Pharmacies",1302.34,21
2017-08-01 00:00:00.000000000,TD Canada Trust,9,1,"Eating Places, Restaurants",9257555.90,628928
2017-11-01 00:00:00.000000000,TD Canada Trust,7,1,"Grocery Stores, Supermarkets",64848158.64,1391234
2018-05-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Eating Places, Restaurants",79517.99,2173
2016-08-01 00:00:00.000000000,TD Canada Trust,5,1,"Fuel Dispenser, Automated",20711.28,594
2018-09-01 00:00:00.000000000,TD Canada Trust,6,1,"Fuel Dispenser, Automated",0.00,0
2016-06-01 00:00:00.000000000,TD Canada Trust,5,1,Hardware Stores,334379.60,4471
2018-09-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Eating Places, Restaurants",0.02,2
2017-11-01 00:00:00.000000000,CIBC,5,1,"Grocery Stores, Supermarkets",187065.40,3867
2017-07-01 00:00:00.000000000,Royal Bank,4,1,Hardware Stores,89.01,6
2017-10-01 00:00:00.000000000,TD Canada Trust,9,1,"Fuel Dispenser, Automated",7431534.44,350475
2016-07-01 00:00:00.000000000,Royal Bank,7,1,Hardware Stores,85130100.71,1134834
2017-09-01 00:00:00.000000000,TD Canada Trust,9,1,"Drug Stores, Pharmacies",36569459.26,1854768
2017-02-01 00:00:00.000000000,CIBC,4,1,Hardware Stores,208.04,1
2018-02-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Drug Stores, Pharmacies",15223205.83,678656
2018-10-01 00:00:00.000000000,Scotiabank,5,1,"Eating Places, Restaurants",78963.11,2300
2018-10-01 00:00:00.000000000,CIBC,2,1,"Grocery Stores, Supermarkets",150.00,6
2018-01-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,13789880.17,1254798
2017-10-01 00:00:00.000000000,Royal Bank,7,1,"Eating Places, Restaurants",66868448.33,1882265
2017-11-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",132.13,130
2018-05-01 00:00:00.000000000,Scotiabank,9,1,Hardware Stores,10761339.12,370654
2017-03-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",3648.46,55
2017-11-01 00:00:00.000000000,CIBC,4,1,Hardware Stores,4.96,1
2018-05-01 00:00:00.000000000,Scotiabank,9,1,Fast Food Restaurants,26147814.16,2509293
2017-01-01 00:00:00.000000000,Scotiabank,3,1,Hardware Stores,799.33,3
2017-07-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",83610730.16,2126988
2018-07-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",10296924.30,420511
2016-10-01 00:00:00.000000000,Royal Bank,4,1,"Fuel Dispenser, Automated",0.00,0
2017-01-01 00:00:00.000000000,Scotiabank,2,1,"Eating Places, Restaurants",19.74,2
2018-12-01 00:00:00.000000000,CIBC,9,1,"Drug Stores, Pharmacies",48018033.74,2005154
2018-10-01 00:00:00.000000000,CIBC,7,1,"Fuel Dispenser, Automated",72570201.39,1555334
2017-05-01 00:00:00.000000000,Scotiabank,7,1,Fast Food Restaurants,22951009.29,1804492
2017-12-01 00:00:00.000000000,Scotiabank,9,1,"Eating Places, Restaurants",5394731.11,329830
2017-01-01 00:00:00.000000000,BMO Bank of Montreal,3,1,Fast Food Restaurants,41.67,1
2018-05-01 00:00:00.000000000,Royal Bank,2,1,Hardware Stores,825443.98,6711
2018-04-01 00:00:00.000000000,CIBC,7,1,"Fuel Dispenser, Automated",56998222.45,1248513
2016-10-01 00:00:00.000000000,CIBC,7,1,"Drug Stores, Pharmacies",62956858.54,1776514
2018-04-01 00:00:00.000000000,Scotiabank,2,1,Fast Food Restaurants,103.86,12
2016-03-01 00:00:00.000000000,Royal Bank,9,1,"Fuel Dispenser, Automated",9877147.70,456657
2018-07-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Fuel Dispenser, Automated",105.80,60
2018-01-01 00:00:00.000000000,TD Canada Trust,3,1,"Eating Places, Restaurants",1581.89,26
2018-07-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",84577527.40,2212093
2017-04-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",7978843.04,533527
2017-01-01 00:00:00.000000000,CIBC,7,1,"Drug Stores, Pharmacies",58887820.53,1632137
2018-11-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Eating Places, Restaurants",136.83,10
2017-04-01 00:00:00.000000000,Royal Bank,5,1,"Drug Stores, Pharmacies",166876.24,3643
2017-05-01 00:00:00.000000000,Royal Bank,5,1,"Fuel Dispenser, Automated",4014.07,119
2017-11-01 00:00:00.000000000,Royal Bank,7,1,"Fuel Dispenser, Automated",75069942.74,1674564
2018-03-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",90910834.63,2074293
2016-06-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Hardware Stores,210100.03,3297
2016-07-01 00:00:00.000000000,Royal Bank,7,1,"Drug Stores, Pharmacies",67783081.30,1706056
2018-03-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Drug Stores, Pharmacies",38682404.20,994455
2017-11-01 00:00:00.000000000,CIBC,5,1,"Drug Stores, Pharmacies",129230.10,3035
2016-04-01 00:00:00.000000000,BMO Bank of Montreal,4,1,"Drug Stores, Pharmacies",114.50,3
2018-11-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",39320822.42,886895
2017-12-01 00:00:00.000000000,TD Canada Trust,2,1,"Eating Places, Restaurants",12.55,1
2016-02-01 00:00:00.000000000,Scotiabank,5,1,"Eating Places, Restaurants",86024.96,3029
2016-01-01 00:00:00.000000000,Royal Bank,3,1,"Eating Places, Restaurants",628361.78,21741
2017-04-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",172.69,65
2017-10-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",0.00,0
2018-04-01 00:00:00.000000000,CIBC,9,1,"Drug Stores, Pharmacies",33495055.15,1539664
2016-12-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,26998651.44,1795493
2016-09-01 00:00:00.000000000,Royal Bank,2,1,Hardware Stores,673623.47,5293
2018-12-01 00:00:00.000000000,Scotiabank,9,1,Fast Food Restaurants,29521573.97,2585459
2016-07-01 00:00:00.000000000,TD Canada Trust,2,1,Fast Food Restaurants,324.26,12
2016-02-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,123.21,15
2016-06-01 00:00:00.000000000,Scotiabank,4,1,Fast Food Restaurants,291.82,26
2018-07-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",104.62,88
2018-07-01 00:00:00.000000000,CIBC,5,1,"Eating Places, Restaurants",125740.44,3450
2017-05-01 00:00:00.000000000,TD Canada Trust,5,1,"Drug Stores, Pharmacies",129405.50,3167
2016-05-01 00:00:00.000000000,CIBC,5,1,Hardware Stores,365924.19,5776
2018-05-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Fast Food Restaurants,51274.41,3741
2016-03-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",602.32,14
2018-08-01 00:00:00.000000000,Scotiabank,9,1,Hardware Stores,8983752.83,321463
2016-10-01 00:00:00.000000000,TD Canada Trust,5,1,"Grocery Stores, Supermarkets",186031.12,4570
2018-01-01 00:00:00.000000000,BMO Bank of Montreal,9,1,"Grocery Stores, Supermarkets",7335641.89,293719
2016-08-01 00:00:00.000000000,Royal Bank,2,1,Fast Food Restaurants,130.72,7
2016-06-01 00:00:00.000000000,TD Canada Trust,7,1,"Eating Places, Restaurants",80360400.15,2416591
2018-01-01 00:00:00.000000000,CIBC,7,1,Hardware Stores,44729284.10,567262
2016-09-01 00:00:00.000000000,BMO Bank of Montreal,4,1,Fast Food Restaurants,180.54,17
2016-03-01 00:00:00.000000000,CIBC,4,1,"Drug Stores, Pharmacies",425.67,3
2018-03-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Fuel Dispenser, Automated",0.00,0
2017-04-01 00:00:00.000000000,CIBC,4,1,Fast Food Restaurants,0.00,0
2018-09-01 00:00:00.000000000,Scotiabank,2,1,Hardware Stores,138.40,4
2018-09-01 00:00:00.000000000,Scotiabank,7,1,"Drug Stores, Pharmacies",40935318.13,1082645
2018-02-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",29620962.67,691609
2018-06-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Fuel Dispenser, Automated",0.00,0
2018-09-01 00:00:00.000000000,Scotiabank,5,1,Hardware Stores,150460.33,1897
2017-10-01 00:00:00.000000000,CIBC,5,1,"Drug Stores, Pharmacies",132161.80,3349
2018-06-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",21442081.35,883957
2017-04-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Drug Stores, Pharmacies",210.39,3
2018-09-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Grocery Stores, Supermarkets",9.98,2
2016-06-01 00:00:00.000000000,Royal Bank,2,1,"Fuel Dispenser, Automated",19629.35,649
2018-10-01 00:00:00.000000000,Royal Bank,2,1,Fast Food Restaurants,354.04,23
2018-08-01 00:00:00.000000000,Royal Bank,2,1,Hardware Stores,618489.22,5046
2017-10-01 00:00:00.000000000,BMO Bank of Montreal,2,1,"Fuel Dispenser, Automated",148.90,76
2016-11-01 00:00:00.000000000,Scotiabank,9,1,"Drug Stores, Pharmacies",14108526.29,670350
2018-10-01 00:00:00.000000000,TD Canada Trust,9,1,"Eating Places, Restaurants",19395502.61,1164202
2016-02-01 00:00:00.000000000,TD Canada Trust,2,1,"Fuel Dispenser, Automated",4634.62,131
2018-09-01 00:00:00.000000000,CIBC,9,1,Fast Food Restaurants,38341034.39,3511961
2017-02-01 00:00:00.000000000,Royal Bank,4,1,"Eating Places, Restaurants",57.24,3
2018-08-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Fuel Dispenser, Automated",0.00,3
2016-07-01 00:00:00.000000000,TD Canada Trust,4,1,"Eating Places, Restaurants",63598.77,1408
2017-01-01 00:00:00.000000000,Scotiabank,5,1,Hardware Stores,143060.88,2023
2016-10-01 00:00:00.000000000,Royal Bank,9,1,Fast Food Restaurants,32239010.63,3117373
2018-09-01 00:00:00.000000000,CIBC,3,1,Hardware Stores,102.86,2
2017-08-01 00:00:00.000000000,Scotiabank,2,1,"Grocery Stores, Supermarkets",447.62,6
2016-07-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",38591727.36,1110808
2018-08-01 00:00:00.000000000,Royal Bank,3,1,"Drug Stores, Pharmacies",78574.17,1628
2017-07-01 00:00:00.000000000,Scotiabank,2,1,"Fuel Dispenser, Automated",35.94,66
2017-04-01 00:00:00.000000000,Scotiabank,7,1,"Fuel Dispenser, Automated",40615160.36,1004382
2016-05-01 00:00:00.000000000,CIBC,7,1,Fast Food Restaurants,32097051.38,2650017
2017-07-01 00:00:00.000000000,Royal Bank,5,1,Hardware Stores,365512.01,4374
2017-08-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",14993517.89,640611
2017-09-01 00:00:00.000000000,Royal Bank,9,1,"Eating Places, Restaurants",10658077.93,675827
2018-01-01 00:00:00.000000000,Scotiabank,6,1,"Fuel Dispenser, Automated",0.00,0
2017-11-01 00:00:00.000000000,Scotiabank,9,1,"Fuel Dispenser, Automated",5133843.32,198035
2018-03-01 00:00:00.000000000,Royal Bank,3,1,"Fuel Dispenser, Automated",357.18,10
2016-03-01 00:00:00.000000000,CIBC,5,1,"Drug Stores, Pharmacies",168524.52,4964
2017-01-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,23370069.43,1638409
2018-02-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Eating Places, Restaurants",29569729.51,804415
2018-04-01 00:00:00.000000000,TD Canada Trust,7,1,Fast Food Restaurants,36390517.97,2485625
2017-06-01 00:00:00.000000000,TD Canada Trust,3,1,"Drug Stores, Pharmacies",6518.47,89
2019-01-01 00:00:00.000000000,TD Canada Trust,2,1,"Drug Stores, Pharmacies",18.80,2
2018-11-01 00:00:00.000000000,CIBC,9,1,"Grocery Stores, Supermarkets",21596740.44,891655
2017-03-01 00:00:00.000000000,TD Canada Trust,9,1,"Drug Stores, Pharmacies",32569190.02,1638654
2018-12-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",0.00,0
2018-04-01 00:00:00.000000000,CIBC,5,1,Fast Food Restaurants,61852.85,4310
2017-07-01 00:00:00.000000000,BMO Bank of Montreal,3,1,"Drug Stores, Pharmacies",77.23,3
2018-08-01 00:00:00.000000000,Scotiabank,2,1,"Drug Stores, Pharmacies",31.14,2
2017-10-01 00:00:00.000000000,CIBC,5,1,Fast Food Restaurants,99341.12,7852
2017-05-01 00:00:00.000000000,CIBC,3,1,Fast Food Restaurants,16.21,2
2016-12-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",75040514.40,1884946
2016-04-01 00:00:00.000000000,Royal Bank,9,1,Fast Food Restaurants,23979833.20,2395735
2017-11-01 00:00:00.000000000,BMO Bank of Montreal,7,1,"Fuel Dispenser, Automated",34247930.55,803036
2016-07-01 00:00:00.000000000,Scotiabank,5,1,"Drug Stores, Pharmacies",83910.37,2223
2018-09-01 00:00:00.000000000,Scotiabank,7,1,Fast Food Restaurants,19793705.78,1423413
2017-07-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Hardware Stores,208222.90,2486
2017-08-01 00:00:00.000000000,TD Canada Trust,5,1,"Grocery Stores, Supermarkets",199221.62,4639
2017-05-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",82548125.39,2046512
2017-07-01 00:00:00.000000000,BMO Bank of Montreal,5,1,Fast Food Restaurants,88306.55,6995
2017-09-01 00:00:00.000000000,Scotiabank,4,1,"Grocery Stores, Supermarkets",6.29,1
2016-06-01 00:00:00.000000000,CIBC,9,1,"Fuel Dispenser, Automated",5842807.72,261296
2016-10-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",78235338.26,2030005
2016-09-01 00:00:00.000000000,BMO Bank of Montreal,5,1,"Eating Places, Restaurants",100285.42,3063
2017-02-01 00:00:00.000000000,TD Canada Trust,3,1,"Fuel Dispenser, Automated",0.00,0
2017-05-01 00:00:00.000000000,CIBC,7,1,Fast Food Restaurants,26907719.05,2095611
2017-11-01 00:00:00.000000000,Royal Bank,7,1,Hardware Stores,89096226.15,968377
2018-12-01 00:00:00.000000000,Scotiabank,7,1,Hardware Stores,69466307.42,806900
2016-05-01 00:00:00.000000000,TD Canada Trust,3,1,Fast Food Restaurants,71973.82,5299
2018-02-01 00:00:00.000000000,Scotiabank,5,1,Fast Food Restaurants,60675.10,4389
2018-12-01 00:00:00.000000000,Royal Bank,7,1,"Grocery Stores, Supermarkets",77074691.85,1191555
2018-03-01 00:00:00.000000000,CIBC,7,1,Hardware Stores,45970965.98,542888
2018-11-01 00:00:00.000000000,TD Canada Trust,7,1,"Fuel Dispenser, Automated",101598846.89,2284203
2016-05-01 00:00:00.000000000,BMO Bank of Montreal,4,1,Hardware Stores,8447.76,228
2017-01-01 00:00:00.000000000,CIBC,2,1,"Fuel Dispenser, Automated",45.00,68
2016-09-01 00:00:00.000000000,Royal Bank,7,1,Fast Food Restaurants,26539856.34,1995712
2017-09-01 00:00:00.000000000,Scotiabank,7,1,"Eating Places, Restaurants",41093993.22,1219645
2017-02-01 00:00:00.000000000,Royal Bank,2,1,"Eating Places, Restaurants",42.44,6
2017-02-01 00:00:00.000000000,TD Canada Trust,2,1,"Eating Places, Restaurants",18.85,2
2016-06-01 00:00:00.000000000,Scotiabank,4,1,"Eating Places, Restaurants",26446.85,699
2018-10-01 00:00:00.000000000,BMO Bank of Montreal,9,1,Fast Food Restaurants,21363201.31,1884000
2017-02-01 00:00:00.000000000,TD Canada Trust,9,1,"Fuel Dispenser, Automated",5304787.67,243132
2018-01-01 00:00:00.000000000,CIBC,3,1,"Eating Places, Restaurants",171.87,3
2018-08-01 00:00:00.000000000,Royal Bank,3,1,Hardware Stores,68003.05,669
2016-08-01 00:00:00.000000000,Scotiabank,2,1,"Eating Places, Restaurants",21.94,2
2017-11-01 00:00:00.000000000,TD Canada Trust,9,1,Fast Food Restaurants,43582841.83,4261808
2018-03-01 00:00:00.000000000,BMO Bank of Montreal,2,1,Fast Food Restaurants,52.61,4
2017-05-01 00:00:00.000000000,Royal Bank,3,1,"Drug Stores, Pharmacies",77006.14,1892
2018-11-01 00:00:00.000000000,TD Canada Trust,4,1,"Eating Places, Restaurants",262.92,3
2016-07-01 00:00:00.000000000,Royal Bank,2,1,"Fuel Dispenser, Automated",20025.49,723
2018-01-01 00:00:00.000000000,CIBC,9,1,Hardware Stores,8937562.96,325293
2017-04-01 00:00:00.000000000,CIBC,7,1,"Drug Stores, Pharmacies",59411344.01,1584883
2017-02-01 00:00:00.000000000,TD Canada Trust,4,1,"Fuel Dispenser, Automated",0.00,0
2017-07-01 00:00:00.000000000,BMO Bank of Montreal,7,1,Hardware Stores,48090539.87,629487
